user,game
926,1336
926,1170
926,153
926,453
926,507
926,391
926,551
926,1158
926,137
926,736
926,309
926,935
926,363
926,118
926,1137
926,1144
926,1159
926,1331
926,222
926,1134
926,844
926,888
926,1177
926,868
926,146
926,900
926,164
926,620
926,1015
926,839
926,452
926,1148
926,332
926,1198
926,985
926,502
926,377
926,1229
926,682
926,210
926,1033
926,532
926,280
926,1057
926,1139
926,131
926,661
926,1258
926,936
926,570
926,798
926,533
926,689
926,1220
926,1284
926,361
926,1071
926,789
926,100
926,471
926,366
926,365
926,1168
926,768
926,759
926,1040
926,1129
926,405
926,1069
926,1317
926,586
926,1200
926,934
926,899
926,312
926,815
926,783
926,866
926,12
926,52
926,1236
926,978
926,1396
926,58
926,135
926,136
926,139
926,140
926,91
926,214
926,259
926,258
926,334
926,347
926,362
926,385
926,433
926,510
926,552
926,581
926,613
926,644
926,684
926,697
926,802
926,824
926,826
926,845
926,819
926,922
926,1070
926,1074
926,1130
926,1171
926,1172
926,1173
926,1199
926,1299
1166,507
1166,153
1166,1158
1166,1144
1166,259
1166,650
1166,273
1166,774
1166,1299
1166,662
1166,583
1166,274
1166,275
1166,271
880,201
880,784
880,1144
880,1330
880,1075
880,471
880,1299
880,258
880,1074
880,366
880,583
173,1012
173,1215
173,1170
173,1015
173,152
173,620
173,23
173,153
173,462
173,1013
173,1014
173,1
173,309
173,176
173,550
173,368
173,1144
173,1026
173,1199
173,421
173,1200
173,1224
173,943
173,21
173,650
173,784
173,1011
173,1198
173,1214
173,1217
173,1225
173,1226
1621,257
1621,721
1621,650
1621,76
1621,93
1621,507
1621,346
1621,838
1621,1170
1621,1372
1621,1299
1621,583
1621,1146
1621,89
1621,547
1621,735
1621,806
1621,851
1621,948
1621,959
1621,1134
83,1202
83,507
83,855
83,557
83,558
83,854
83,790
83,1020
83,137
83,1205
83,1203
83,561
83,560
83,562
83,197
83,1144
83,659
83,730
83,238
83,136
83,567
83,47
83,138
83,139
83,140
83,198
83,239
83,259
83,559
83,565
83,733
103,153
103,257
103,259
103,309
103,198
103,855
103,164
103,197
103,1038
103,558
103,733
103,916
103,1278
103,1218
103,331
103,110
103,312
103,815
103,730
103,846
103,361
103,852
103,1049
103,1212
103,522
103,64
103,777
103,21
103,650
103,60
103,40
103,65
103,134
103,157
103,158
103,242
103,243
103,298
103,311
103,313
103,363
103,559
103,562
103,580
103,721
103,776
103,914
103,945
103,958
103,1240
103,1373
1160,959
1160,712
1160,815
1160,153
1160,640
1160,586
1160,604
1160,533
1160,109
1160,6
1160,15
1160,106
1160,108
1160,112
1160,113
1160,114
1160,111
1160,115
1160,110
1160,116
797,365
797,152
797,28
797,453
797,301
797,680
797,452
797,1211
797,242
797,153
797,736
797,1331
797,1214
797,106
797,1015
797,750
797,181
797,1062
797,915
797,855
797,712
797,274
797,732
797,137
797,670
797,309
797,592
797,532
797,234
797,886
797,650
797,1247
797,749
797,1360
797,235
797,993
797,671
797,135
797,110
797,616
797,604
797,436
797,302
797,729
797,741
797,640
797,1170
797,1034
797,1049
797,1166
797,292
797,21
797,335
797,985
797,29
797,298
797,345
797,967
797,1290
797,38
797,801
797,273
797,454
797,271
797,1094
797,816
797,748
797,289
797,136
797,1041
797,674
797,615
797,1104
797,1188
797,572
797,1347
797,990
797,586
797,530
797,1043
797,1220
797,374
797,956
797,238
797,317
797,719
797,1135
797,916
797,349
797,987
797,906
797,821
797,918
797,342
797,108
797,240
797,1234
797,245
797,984
797,431
797,913
797,989
797,986
797,275
797,884
797,992
797,778
797,241
797,239
797,47
797,498
797,22
797,56
797,243
797,316
797,343
797,359
797,429
797,430
797,432
797,434
797,455
797,456
797,457
797,545
797,546
797,573
797,618
797,619
797,648
797,718
797,717
797,779
797,780
797,799
797,800
797,789
797,811
797,813
797,812
797,892
797,909
797,1394
797,919
797,929
797,933
797,988
797,1031
797,1044
797,1064
797,1125
797,1128
797,1171
797,1172
797,1173
797,1179
797,1191
797,1235
797,1321
797,1344
797,1346
797,1345
797,1361
1401,257
1401,1144
1401,198
1401,197
1401,583
1401,963
1401,1299
1401,932
1401,258
1401,729
1401,764
1401,931
1401,962
1401,964
1401,967
65,259
65,607
65,198
65,267
65,197
65,1144
65,562
65,254
65,307
65,323
65,557
65,558
65,559
65,564
65,566
65,926
65,1145
1516,365
1516,7
1516,10
1516,58
1516,86
1516,143
1516,182
1516,327
1516,446
1516,447
1516,469
1516,487
1516,524
1516,547
1516,553
1516,583
1516,706
1516,774
1516,786
1516,845
1516,879
1516,900
1516,888
1516,935
1516,947
1516,1067
1516,1075
1516,1138
1516,1134
1516,1396
1516,1190
1516,1241
1516,1336
1516,1331
711,650
711,1258
711,1336
711,855
711,1144
711,1075
711,1335
711,1110
711,301
711,153
711,35
711,967
711,1107
711,1299
711,990
711,365
711,906
711,1113
711,1234
711,1111
711,729
711,1106
711,1109
711,836
711,242
711,243
711,245
711,246
711,471
711,1331
961,1170
961,1383
961,1217
961,855
961,359
961,854
961,1015
961,339
961,78
961,135
961,558
961,77
961,81
961,79
961,136
961,137
961,138
961,139
961,140
961,462
961,650
961,1031
961,1041
961,1171
961,1172
961,1173
961,1214
961,1384
53,1144
53,367
53,1170
53,466
53,465
53,620
53,866
53,708
53,326
53,678
53,153
53,284
53,1281
53,334
53,1258
53,51
53,870
53,223
53,394
53,79
53,907
53,453
53,425
53,242
53,341
53,301
53,1033
53,707
53,1383
53,1066
53,110
53,1191
53,1247
53,495
53,1344
53,302
53,137
53,496
53,438
53,372
53,680
53,1279
53,1257
53,298
53,1256
53,1214
53,356
53,359
53,770
53,451
53,342
53,886
53,1186
53,587
53,534
53,1277
53,349
53,177
53,497
53,1005
53,1077
53,855
53,234
53,1106
53,513
53,1346
53,888
53,40
53,794
53,186
53,257
53,1269
53,985
53,1041
53,311
53,854
53,76
53,229
53,558
53,670
53,990
53,28
53,811
53,357
53,795
53,884
53,23
53,777
53,586
53,615
53,397
53,53
53,880
53,462
53,30
53,1363
53,125
53,1084
53,830
53,1062
53,677
53,324
53,913
53,215
53,712
53,1163
53,1205
53,216
53,834
53,705
53,131
53,996
53,1217
53,1336
53,1211
53,1390
53,417
53,537
53,598
53,259
53,83
53,1304
53,365
53,35
53,316
53,1234
53,729
53,120
53,644
53,293
53,345
53,638
53,943
53,1272
53,1057
53,210
53,483
53,319
53,1278
53,1004
53,655
53,1152
53,176
53,224
53,231
53,232
53,233
53,235
53,243
53,245
53,246
53,254
53,255
53,256
53,296
53,297
53,307
53,308
53,320
53,323
53,325
53,333
53,337
53,343
53,355
53,375
53,418
53,443
53,460
53,461
53,463
53,442
53,521
53,557
53,559
53,560
53,561
53,562
53,564
53,566
53,567
53,565
53,590
53,596
53,623
53,626
53,640
53,648
53,649
53,650
53,703
53,741
53,776
53,813
53,812
53,824
53,831
53,832
53,848
53,863
53,876
53,926
53,971
53,972
53,973
53,974
53,975
53,1015
53,1031
53,1109
53,1110
53,1111
53,1113
53,1123
53,1129
53,1139
53,1145
53,1197
53,1203
53,1235
53,1249
53,1274
53,1305
53,1306
53,1307
53,1308
53,1338
377,254
377,257
377,1041
377,939
377,672
377,35
377,307
377,388
377,323
377,255
377,256
377,926
1082,1144
1082,507
1082,257
1082,1148
1082,650
1082,230
1082,404
1082,1331
1082,1048
1082,1336
1082,1299
1082,547
1082,553
1082,653
1082,269
1082,365
1082,845
1082,471
1082,228
1082,706
1082,827
1082,967
1082,571
1082,602
1082,165
1082,700
1082,962
1082,1241
1082,698
1082,603
1082,1213
1082,369
1082,1283
1082,774
1082,346
1082,981
1082,789
1082,1122
1082,1067
1082,932
1082,58
1082,45
1082,57
1082,86
1082,226
1082,371
1082,385
1082,784
1082,964
1082,1102
1082,1130
1082,1395
1082,1134
1082,1317
1082,1335
1082,1364
1082,1392
413,1336
413,1217
413,1015
413,1148
413,103
413,1177
413,363
413,636
413,361
413,21
413,421
413,1258
413,153
413,1027
413,436
413,1263
413,1283
413,22
413,574
413,791
413,792
413,1016
413,1017
413,1266
774,623
774,855
774,277
774,854
774,650
774,47
774,53
774,1151
774,372
774,1144
774,664
774,322
774,1158
774,217
774,393
774,626
1496,1144
1496,507
1496,1053
1496,257
1496,146
1496,487
1496,784
1496,786
1496,1174
1496,1292
1496,550
1496,1057
1496,93
1496,662
1496,473
1496,465
1496,1145
1496,823
1496,583
1496,259
1496,405
1496,845
1496,150
1496,482
1496,474
1496,48
1496,509
1496,1192
1496,312
1496,348
1496,358
1496,563
1496,1138
1496,1396
1496,1299
1496,1330
695,365
695,257
695,827
695,226
695,1336
695,1119
695,689
695,1041
695,92
695,67
695,507
695,558
695,375
695,363
695,1258
695,816
695,650
695,153
695,249
695,328
695,1357
695,833
695,1373
695,1144
695,550
695,81
695,387
695,91
695,859
695,1265
695,935
695,1277
695,1299
695,3
695,6
695,7
695,16
695,17
695,21
695,24
695,39
695,43
695,44
695,45
695,53
695,10
695,58
695,59
695,60
695,63
695,71
695,73
695,74
695,75
695,86
695,117
695,127
695,135
695,143
695,150
695,168
695,182
695,185
695,204
695,218
695,219
695,230
695,235
695,236
695,237
695,244
695,248
695,261
695,265
695,269
695,278
695,310
695,318
695,312
695,319
695,320
695,327
695,347
695,351
695,353
695,358
695,369
695,370
695,371
695,383
695,378
695,385
695,389
695,398
695,404
695,407
695,422
695,423
695,395
695,446
695,447
695,467
695,469
695,471
695,476
695,482
695,483
695,484
695,485
695,489
695,490
695,499
695,501
695,509
695,516
695,524
695,527
695,542
695,498
695,544
695,546
695,549
695,547
695,562
695,571
695,553
695,583
695,606
695,610
695,636
695,648
695,647
695,662
695,676
695,677
695,698
695,701
695,706
695,716
695,723
695,729
695,734
695,747
695,752
695,764
695,774
695,785
695,786
695,798
695,799
695,800
695,789
695,810
695,811
695,813
695,822
695,835
695,836
695,837
695,845
695,857
695,860
695,872
695,875
695,881
695,884
695,892
695,891
695,894
695,895
695,896
695,899
695,900
695,901
695,902
695,909
695,922
695,924
695,888
695,932
695,927
695,929
695,933
695,947
695,889
695,949
695,951
695,953
695,962
695,964
695,967
695,968
695,994
695,1030
695,1048
695,1046
695,1060
695,1058
695,1067
695,1074
695,1075
695,1112
695,1117
695,1118
695,1124
695,1122
695,1138
695,1139
695,1147
695,1155
695,1162
695,1166
695,1176
695,1178
695,1179
695,1180
695,1181
695,1183
695,1185
695,1190
695,1194
695,1198
695,1199
695,1200
695,1204
695,1214
695,1227
695,1233
695,1240
695,1241
695,1259
695,1276
695,1278
695,1279
695,1281
695,1286
695,1288
695,1310
695,1316
695,1317
695,1335
695,1330
695,1349
695,1350
695,1331
695,1362
695,1364
695,1367
695,1369
695,1370
695,1385
695,1383
695,1388
1204,365
1204,967
1204,966
1204,1247
1204,1299
1204,601
1204,58
1204,315
1204,487
1204,919
1204,816
1204,650
1204,17
1204,1170
1204,1165
1204,1120
1204,885
1204,518
1204,1063
1204,411
1204,542
1204,30
1204,596
1204,789
1204,1214
1204,969
1204,749
1204,10
1204,1176
1204,1241
1204,145
1204,1190
1204,130
1204,314
1204,353
1204,485
1204,585
1204,759
1204,786
1204,901
1204,947
1204,1232
1241,365
1241,257
1241,950
1241,1144
1241,454
1241,855
1241,858
1241,959
1241,331
1241,1299
1241,18
1241,471
1241,1131
1241,1371
1241,205
1241,258
1241,1395
1241,553
1241,228
1241,1130
1241,1227
1241,1121
1241,1122
1241,174
1241,312
1241,327
1109,1150
1109,417
1109,181
1109,534
1109,771
1109,867
1109,772
1109,1005
1109,770
1109,418
1109,419
977,1144
977,1170
977,257
977,1148
977,1299
977,349
977,507
977,15
977,819
977,855
977,365
977,518
977,226
977,30
977,222
977,80
977,462
977,700
977,1277
977,209
977,774
977,743
977,1041
977,86
977,808
977,1032
977,348
977,574
977,826
977,935
977,1031
1629,1134
1629,404
1629,1100
1629,1320
1629,1391
1629,743
1629,784
1629,1310
1629,399
1629,798
1629,896
1629,1299
1629,891
1629,327
1629,676
1629,447
1629,258
1629,731
1510,1240
1510,258
1510,1299
1510,10
1510,278
1510,1395
1510,165
1510,583
1510,93
1510,845
1510,509
1165,417
1165,1054
1165,966
1165,223
1165,365
1165,650
1165,257
1165,507
1165,1144
1165,1299
1165,615
1165,533
1165,47
1190,1259
1190,1144
1190,815
1190,1331
1190,524
1190,1365
1190,879
1190,786
1190,365
1190,327
1190,1283
1190,959
439,153
439,1170
439,152
439,534
439,335
439,436
439,197
439,1215
439,199
439,164
439,1203
439,56
439,855
439,437
439,708
439,1141
439,280
439,741
439,532
439,200
439,349
439,530
439,998
439,748
439,1214
439,808
439,316
439,921
439,1197
439,958
439,746
439,198
439,50
439,160
439,161
439,162
439,163
439,454
439,455
439,456
439,457
439,525
439,526
439,558
439,562
439,618
439,905
439,908
439,1031
439,1171
439,1172
86,453
86,1054
86,967
86,886
86,107
86,558
86,729
86,1083
86,566
86,1234
86,906
86,1041
86,259
86,507
86,1343
86,564
86,562
86,242
86,1085
86,301
86,559
86,1167
86,108
86,243
86,245
86,246
507,1170
507,1144
507,888
507,650
507,257
507,774
507,911
507,1240
507,1190
507,192
507,1332
507,755
507,773
507,822
507,284
507,547
507,1112
507,75
507,786
507,222
507,332
507,551
507,365
507,553
507,601
507,816
507,1299
507,633
507,518
507,1148
507,1283
507,64
507,347
507,493
507,446
507,145
507,4
507,62
507,399
507,193
507,191
507,1074
507,647
507,348
507,469
507,1335
507,751
507,18
507,1395
507,10
507,57
507,60
507,65
507,327
507,552
507,826
507,1031
507,1130
507,1334
507,1333
1034,257
1034,507
1034,309
1034,532
1034,64
1034,67
1034,120
1034,935
1034,1177
1034,454
1034,462
1034,533
1034,615
1034,534
1034,1299
1034,616
1034,315
1034,815
1034,471
1034,561
1034,1331
1034,583
1034,551
1034,93
1034,950
1034,808
1034,28
1034,1269
1034,311
1034,259
1034,62
1034,7
1034,60
1034,879
1034,743
1034,451
1034,65
1034,72
1034,71
1034,254
1034,255
1034,256
1034,552
1034,1300
207,254
207,244
207,967
207,255
207,365
207,727
207,323
207,307
207,724
207,183
207,184
207,256
207,583
207,926
1304,257
1304,1170
1304,507
1304,1148
1304,254
1304,1299
1304,1144
1304,1092
1304,1283
1304,264
1304,533
1304,1091
1304,606
1304,1115
1304,950
1304,1331
1304,43
1304,935
1304,1174
1304,310
1304,1138
1304,784
1304,706
1304,1121
1304,226
1304,471
1304,808
1304,118
1304,365
1304,798
1304,1231
1304,742
1304,650
1304,1310
1304,470
1304,15
1304,900
1304,509
1304,574
1304,1176
1304,1213
1304,366
1304,77
1304,255
1304,256
1304,307
1304,323
1304,926
1304,1171
1304,1172
1304,1173
1304,1300
71,855
71,558
71,178
71,429
71,430
71,432
71,854
71,434
71,560
71,649
71,1227
71,152
71,1360
71,561
71,271
71,335
71,650
71,707
71,431
71,930
71,909
71,1170
71,307
71,259
71,54
71,197
71,198
71,254
71,323
71,289
71,369
71,459
71,460
71,461
71,462
71,463
71,471
71,557
71,559
71,562
71,564
71,566
71,565
71,926
71,933
71,1145
71,1299
699,815
699,153
699,681
699,634
699,164
699,650
699,966
699,967
699,21
699,427
699,152
699,670
699,349
699,216
699,1183
699,462
699,359
699,917
699,842
699,965
699,244
699,301
699,137
699,1220
699,302
699,820
699,1247
699,913
699,1211
699,1126
699,918
699,28
699,1212
699,335
699,684
699,821
699,1186
699,662
699,586
699,339
699,136
699,1184
699,1148
699,730
699,1144
699,381
699,375
699,1214
699,312
699,15
699,22
699,135
699,138
699,139
699,140
699,154
699,155
699,156
699,157
699,158
699,160
699,161
699,162
699,163
699,226
699,303
699,304
699,305
699,428
699,590
699,733
699,951
699,969
699,1127
699,1185
699,1223
699,1231
1180,582
1180,904
1180,507
1180,900
1180,1144
1180,363
1180,377
1180,784
1180,257
1180,11
1180,383
1180,706
1180,1067
1180,402
1180,1138
1180,934
1180,385
1180,361
1180,362
154,198
154,190
154,120
154,259
154,94
154,1144
154,257
154,197
154,507
154,189
154,559
154,254
154,255
154,256
154,558
154,562
154,567
154,565
1339,507
1339,620
1339,67
1339,417
1339,259
1339,1129
1339,1144
1339,1091
1339,1299
1339,777
1339,518
1339,222
1339,71
1339,524
1339,662
1339,706
1339,776
1339,826
1339,1092
1339,1331
1398,365
1398,1144
1398,27
1398,1276
1398,701
1398,1299
1398,1174
1398,1072
1398,571
1398,87
1398,879
1398,900
1398,524
1398,935
1398,706
1398,469
1398,1300
1398,1387
18,1144
18,650
18,153
18,192
18,453
18,152
18,649
18,1054
18,855
18,886
18,1360
18,136
18,137
18,1015
18,181
18,712
18,967
18,120
18,496
18,259
18,187
18,849
18,257
18,1361
18,534
18,897
18,623
18,645
18,35
18,532
18,1302
18,877
18,1011
18,373
18,1014
18,217
18,1281
18,689
18,273
18,1038
18,952
18,349
18,995
18,363
18,172
18,966
18,930
18,1065
18,703
18,390
18,243
18,1197
18,1170
18,108
18,1247
18,570
18,611
18,365
18,308
18,1148
18,1128
18,679
18,495
18,1208
18,454
18,319
18,242
18,562
18,1203
18,1081
18,1121
18,451
18,1079
18,429
18,732
18,815
18,594
18,488
18,916
18,229
18,544
18,468
18,1082
18,1013
18,193
18,513
18,1049
18,557
18,906
18,777
18,291
18,298
18,741
18,905
18,387
18,768
18,1158
18,191
18,567
18,435
18,289
18,512
18,360
18,958
18,176
18,1159
18,1104
18,1129
18,188
18,879
18,210
18,1078
18,1299
18,907
18,160
18,161
18,162
18,163
18,167
18,235
18,254
18,307
18,316
18,323
18,334
18,361
18,362
18,288
18,290
18,430
18,432
18,434
18,455
18,456
18,457
18,475
18,507
18,528
18,529
18,533
18,535
18,531
18,558
18,559
18,560
18,561
18,564
18,566
18,565
18,626
18,709
18,710
18,711
18,718
18,719
18,717
18,776
18,827
18,828
18,854
18,908
18,926
18,1012
18,1077
18,1103
18,1145
18,1171
18,1172
18,1173
18,1234
18,1235
18,1257
18,1313
18,1392
429,551
429,257
429,453
429,939
429,153
429,11
429,1170
429,321
429,495
429,867
429,391
429,799
429,927
429,552
445,365
445,650
445,1148
445,1027
445,1144
445,153
445,951
445,816
445,386
445,1383
445,388
445,349
445,917
445,137
445,87
445,815
445,967
445,1041
445,1258
445,108
445,1274
445,1158
445,1336
445,586
445,729
445,1292
445,152
445,259
445,903
445,435
445,1204
445,927
445,640
445,741
445,1062
445,544
445,744
445,164
445,854
445,118
445,970
445,1091
445,58
445,383
445,1028
445,135
445,680
445,665
445,899
445,673
445,545
445,486
445,556
445,127
445,54
445,514
445,909
445,829
445,524
445,1176
445,766
445,698
445,106
445,33
445,157
445,204
445,210
445,327
445,387
445,429
445,430
445,431
445,432
445,434
445,748
445,933
445,982
445,1015
445,1092
445,1191
445,1312
445,1349
445,1350
1514,1148
1514,417
1514,466
1514,1066
1514,1269
1514,689
1514,650
1514,159
1514,441
1514,465
1514,935
1514,1278
1514,508
1514,152
1514,153
1514,160
1514,161
1514,162
1514,163
1514,418
806,365
806,257
806,1144
806,1134
806,845
806,10
806,1259
806,1299
806,1336
806,784
806,58
806,405
806,1068
806,145
806,222
806,487
806,826
1121,1148
1121,746
1121,900
1121,1326
1121,1294
1121,1327
1121,1197
1121,1328
1121,1325
1121,971
1121,639
1121,972
1121,973
1121,974
1121,975
54,1057
54,815
54,768
54,259
54,193
54,257
54,1126
54,950
54,845
54,192
54,1346
54,538
54,846
54,427
54,1344
54,935
54,650
54,1345
54,164
54,1
54,1299
54,662
54,442
54,536
54,196
54,593
54,244
54,882
54,406
54,191
54,195
54,258
54,1144
54,558
54,289
54,560
54,559
54,562
54,565
54,883
54,1127
216,650
216,649
216,623
216,848
216,816
216,1166
216,1076
216,35
216,1084
216,135
216,311
216,626
19,186
19,990
19,259
19,926
19,558
19,702
19,991
19,986
19,254
19,255
19,256
19,300
19,307
19,308
19,323
19,557
19,559
19,562
19,564
19,566
19,567
19,565
19,910
19,987
19,988
19,1145
1140,1337
1140,67
1140,1339
1140,1331
1140,726
1140,257
1140,64
1140,267
1140,933
1140,421
1140,606
1140,65
1140,1066
1140,502
1140,243
1140,845
1140,1311
1140,909
1140,60
1140,72
1140,66
1140,61
1140,62
1140,71
1140,242
1140,245
1140,583
1453,257
1453,950
1453,64
1453,534
1453,551
1453,309
1453,11
1453,10
1453,348
1453,65
1453,60
1453,1331
1453,62
1453,248
1453,552
1453,879
1453,935
1453,1192
1453,1299
1453,1336
1265,606
1265,1263
1265,650
1265,725
1265,815
1265,620
1265,1262
1265,243
1265,726
1265,244
1265,1076
1265,583
1265,1041
1265,784
1265,246
1265,1264
344,259
344,257
344,254
344,197
344,864
344,255
344,198
344,645
344,1125
344,1128
344,1391
344,559
344,35
344,256
344,583
344,562
344,553
344,845
344,307
344,607
344,308
344,323
344,926
344,348
344,890
1467,1148
1467,363
1467,1299
1467,855
1467,959
1467,370
1467,118
1467,30
1467,222
1467,1137
1467,1063
1467,1091
1467,210
1467,365
1467,1388
1467,507
1467,257
1467,424
1467,1118
1467,1259
1467,826
1467,1092
879,81
879,137
879,349
879,67
879,176
879,1274
879,703
879,356
879,854
879,210
879,1105
879,442
879,1015
879,1363
879,1144
879,103
879,87
879,539
879,52
879,71
879,118
879,211
879,212
879,225
879,242
879,243
879,245
879,246
879,301
879,357
879,507
879,689
879,697
879,729
879,768
879,801
879,802
879,906
879,967
879,977
879,978
879,985
879,1234
879,1343
1565,257
1565,950
1565,935
1565,57
1565,1231
1565,1283
1565,348
1565,509
1565,327
1565,399
1565,470
1565,170
1565,312
1565,1144
1565,1335
1565,447
1565,969
1565,549
1565,10
1565,86
1565,236
1565,423
1565,836
1565,837
1565,927
1565,1074
1565,1130
1565,1374
546,267
546,1012
546,454
546,1170
546,650
546,453
546,464
546,967
546,1015
546,449
546,504
546,1309
546,1218
546,462
546,1129
546,1167
546,1168
546,1177
546,689
546,1144
546,557
546,1062
546,789
546,808
546,819
546,816
546,753
546,868
546,135
546,855
546,845
546,550
546,1198
546,1011
546,20
546,450
546,375
546,1189
546,1119
546,854
546,823
546,363
546,1279
546,1115
546,507
546,1010
546,1299
546,583
546,347
546,1018
546,566
546,1013
546,564
546,1213
546,1199
546,649
546,452
546,37
546,335
546,1014
546,47
546,268
546,455
546,456
546,457
546,846
546,938
546,1171
546,1172
546,1173
546,1200
759,257
759,200
759,199
759,1
759,1281
759,1344
759,533
759,532
759,789
759,1144
759,17
759,93
759,258
759,327
759,366
759,774
759,786
759,827
759,1276
759,1299
759,1336
759,1331
425,1148
425,1170
425,534
425,1344
425,507
425,21
425,996
425,997
425,752
425,620
425,254
425,259
425,255
425,256
425,257
425,307
425,308
425,323
425,557
425,558
425,559
425,560
425,561
425,562
425,564
425,566
425,567
425,565
425,649
425,650
425,854
425,855
425,926
425,939
425,1145
425,1171
425,1172
425,1173
1297,257
1297,172
1297,507
1297,594
1297,662
1297,828
1297,153
1297,1063
1297,1299
1297,786
1297,78
1297,1266
1297,1336
1297,1176
1297,365
1297,201
1297,756
1297,615
1297,506
1297,443
1297,1129
1297,77
916,365
916,257
916,198
916,650
916,309
916,259
916,1331
916,120
916,815
916,342
916,623
916,417
916,197
916,530
916,1344
916,784
916,606
916,559
916,23
916,1170
916,562
916,966
916,583
916,308
916,93
916,226
916,258
916,269
916,343
916,366
916,462
916,532
916,626
916,698
916,774
916,786
916,862
916,879
916,935
916,1396
916,1240
916,1299
916,1336
1407,257
1407,1148
1407,365
1407,1299
1407,1144
1407,1159
1407,1170
1407,210
1407,363
1407,1158
1407,507
1407,950
1407,1331
1407,14
1407,804
1407,1260
1407,254
1407,259
1407,816
1407,258
1407,1102
1407,226
1407,789
1407,255
1407,256
1386,365
1386,257
1386,15
1386,1331
1386,363
1386,1148
1386,1
1386,815
1386,966
1386,10
1386,424
1386,1396
1386,475
1386,669
1386,786
1386,507
1386,1299
1386,662
1386,935
1386,1068
1386,1182
1386,27
1386,509
1386,789
1386,822
1386,816
1386,1102
516,259
516,257
516,1159
516,687
516,1052
516,1067
516,1278
516,1322
516,1144
516,650
516,854
516,416
516,559
516,47
516,308
516,562
516,684
516,827
516,855
868,1015
868,309
868,1091
868,196
868,1211
868,1212
868,596
868,298
868,939
868,1012
868,815
868,1041
868,1383
868,110
868,1119
868,431
868,222
868,1247
868,868
868,1013
868,583
868,852
868,1148
868,436
868,1144
868,707
868,430
868,1011
868,1014
868,195
868,64
868,39
868,60
868,62
868,65
868,73
868,74
868,106
868,108
868,114
868,171
868,208
868,257
868,416
868,429
868,432
868,434
868,480
868,507
868,545
868,708
868,748
868,826
868,982
868,1016
868,1092
868,1139
868,1191
868,1270
868,1288
560,365
560,1170
560,259
560,959
560,257
560,1015
560,1091
560,1065
560,1293
560,85
560,1217
560,1016
560,1092
1686,258
1686,1144
1686,1299
1686,371
1686,168
1686,1045
1686,1283
1686,207
1686,93
1686,1146
1686,278
1686,1323
1686,1365
1686,1192
1686,409
1686,228
1686,784
828,365
828,153
828,298
828,1148
828,1134
828,1304
828,1228
828,689
828,349
828,164
828,1360
828,137
828,804
828,1144
828,1258
828,1274
828,1166
828,558
828,854
828,985
828,568
828,690
828,1101
828,135
828,894
828,104
828,136
828,177
828,387
828,424
828,454
828,455
828,456
828,457
828,507
828,562
828,691
828,692
828,693
828,694
828,695
828,696
828,697
828,699
828,706
828,786
828,855
828,889
828,998
828,1105
828,1114
828,1305
828,1306
828,1307
828,1308
828,1336
1419,257
1419,67
1419,950
1419,507
1419,170
1419,15
1419,935
1419,606
1419,1299
1419,900
1419,1331
1419,309
1419,269
1419,366
1419,1335
1419,1259
1419,71
1419,583
1419,1067
1419,1396
13,137
13,1247
13,1015
13,712
13,454
13,1033
13,257
13,586
13,365
13,1214
13,632
13,650
13,640
13,532
13,254
13,906
13,594
13,301
13,138
13,139
13,140
13,307
13,323
13,557
13,564
13,566
13,926
13,1145
1530,507
1530,1144
1530,365
1530,1299
1530,204
1530,841
1530,662
1530,546
1530,1364
1530,45
1530,312
1530,44
1530,6
1530,24
1530,10
1530,1227
1530,1240
1530,43
1530,265
1530,1178
1530,1335
1530,900
1530,924
1530,1317
1530,1122
1530,706
1530,549
1530,1241
1530,1330
1530,1331
1530,647
1530,1138
1530,1336
1530,58
1530,59
1530,86
1530,150
1530,182
1530,185
1530,218
1530,230
1530,248
1530,327
1530,351
1530,358
1530,369
1530,370
1530,371
1530,383
1530,378
1530,389
1530,422
1530,423
1530,395
1530,446
1530,447
1530,467
1530,469
1530,476
1530,482
1530,484
1530,489
1530,516
1530,524
1530,527
1530,583
1530,636
1530,676
1530,701
1530,734
1530,764
1530,774
1530,786
1530,798
1530,822
1530,827
1530,835
1530,845
1530,860
1530,875
1530,881
1530,892
1530,895
1530,927
1530,935
1530,947
1530,951
1530,968
1530,994
1530,1067
1530,1074
1530,1075
1530,1112
1530,1117
1530,1118
1530,1155
1530,1176
1530,1190
1530,1276
1530,1310
1530,1385
1481,969
1481,1331
1481,257
1481,1144
1481,365
1481,939
1481,153
1481,815
1481,226
1481,816
1481,1283
1481,509
1481,684
1481,269
1481,935
1481,170
1481,551
1481,1289
1481,2
1481,17
1481,168
1481,219
1481,261
1481,310
1481,312
1481,411
1481,542
1481,552
1481,669
1481,759
1481,789
1481,825
1481,901
1481,927
1481,1000
1481,1097
1481,1336
617,1336
617,108
617,917
617,137
617,1241
617,454
617,365
617,106
617,1214
617,1144
617,358
617,455
617,456
617,457
617,1217
246,257
246,259
246,815
246,650
246,623
246,365
246,193
246,192
246,559
246,62
246,64
246,60
246,65
246,191
246,308
246,562
246,583
246,626
246,768
246,1336
246,1331
794,1170
794,736
794,452
794,453
794,932
794,586
794,1220
794,1107
794,257
794,195
794,680
794,1042
794,203
794,94
794,406
794,918
794,431
794,196
794,1031
794,1111
794,1171
794,1172
51,152
51,153
51,259
51,855
51,181
51,308
51,561
51,254
51,854
51,623
51,1144
51,558
51,120
51,85
51,1279
51,741
51,567
51,1085
51,1076
